"age","gender","marital_status","years_edu","educ_level","income_decile","religiosity","life_satisfaction","happiness","health_status","social_meetings","trust_people","value_safe","value_free","value_tradition","value_fun","attend_relig","pray_freq","social_activity","internet_use","internet_time"
37,2,NA,11,321,9,7,9,8,1,3,8,3,3,2,2,3,3,2,5,180
68,2,NA,22,610,8,4,7,7,2,4,7,3,2,4,3,4,4,3,5,120
47,2,NA,14,321,3,9,6,7,4,2,2,2,3,3,3,4,1,1,5,60
65,2,NA,8,213,NA,5,9,9,2,3,8,1,2,2,2,6,4,3,5,60
34,1,6,8,213,7,1,6,7,1,3,10,3,1,2,3,6,6,2,5,180
62,1,NA,14,423,4,4,3,3,4,1,3,1,3,1,3,7,7,1,3,NA
34,1,NA,24,610,9,7,4,8,2,3,8,3,3,3,4,5,1,2,5,300
72,2,NA,11,321,5,7,7,7,2,3,7,3,2,1,2,4,2,2,4,30
53,2,6,2,0,1,6,6,5,2,2,2,1,3,1,1,7,6,1,1,NA
74,1,5,17,610,NA,8,7,6,4,1,4,1,2,1,1,7,1,1,1,NA
37,1,NA,11,321,NA,6,7,7,2,4,7,4,5,3,5,6,6,3,5,120
29,2,6,15,610,6,0,8,8,3,3,7,3,2,5,2,6,7,3,5,240
79,1,NA,11,321,3,6,7,7,4,2,7,2,2,2,2,5,5,1,1,NA
86,2,NA,14,423,6,2,6,7,4,2,4,2,3,3,4,6,5,2,4,90
37,2,6,16,610,6,NA,4,6,2,3,2,3,3,5,4,6,7,3,5,180
57,2,4,12,323,NA,2,6,7,2,4,6,1,1,2,1,7,7,2,5,240
66,2,NA,12,313,NA,7,8,9,3,3,8,2,1,2,1,5,5,2,5,360
71,1,NA,16,610,5,8,9,9,2,6,4,4,2,3,2,6,1,4,5,120
69,2,5,17,321,7,0,0,3,5,1,6,2,2,5,3,6,7,1,1,NA
48,1,NA,14,313,NA,0,9,9,1,2,7,1,4,3,1,6,7,2,5,90
47,2,6,17,620,7,8,7,7,1,4,0,1,2,3,3,3,1,3,5,360
28,2,6,11,321,5,7,6,9,2,1,8,2,3,4,4,7,7,3,5,60
41,1,NA,13,423,7,3,9,9,2,4,6,1,2,2,2,6,7,3,5,90
73,2,5,8,213,NA,8,7,7,3,1,0,2,2,3,3,5,1,1,2,NA
40,2,1,0,0,2,1,5,5,3,4,2,1,2,2,4,7,3,3,1,NA
47,2,4,12,313,4,5,7,8,1,2,10,3,5,4,2,6,7,3,5,120
30,1,NA,11,321,NA,NA,7,7,2,3,5,2,2,2,2,7,6,3,5,45
46,2,6,6,113,1,2,6,7,3,1,2,2,3,2,2,7,2,1,1,NA
69,1,NA,15,610,8,8,8,9,3,6,8,1,2,2,3,3,3,3,5,120
45,1,NA,12,313,7,7,6,7,2,4,7,4,4,4,4,4,5,3,5,180
29,2,6,11,321,3,4,5,7,1,4,2,1,3,3,3,7,7,3,5,240
46,2,NA,12,323,10,5,9,5,2,5,3,3,3,3,3,5,1,3,5,120
43,2,4,13,323,7,2,2,7,2,4,2,2,1,2,2,7,7,3,5,420
85,2,5,8,213,4,8,4,7,5,1,0,1,4,2,3,5,3,1,1,NA
38,2,NA,16,720,NA,5,8,8,2,6,6,1,3,2,3,6,7,3,5,120
62,2,NA,11,321,6,8,9,9,2,5,5,1,3,2,2,4,NA,4,5,60
22,1,6,13,321,6,0,7,4,2,6,5,2,2,2,2,7,7,3,5,420
35,1,NA,12,313,5,7,8,9,2,4,7,1,2,1,1,6,6,2,5,300
24,2,NA,40,323,10,7,5,5,3,3,6,3,3,1,2,6,2,3,4,180
53,1,NA,12,323,NA,8,7,7,2,3,3,1,2,2,3,4,4,3,5,480
38,1,NA,16,620,NA,7,9,9,2,4,5,1,2,3,2,4,1,3,5,300
70,2,5,16,610,NA,6,5,5,3,2,6,1,1,3,2,3,3,3,4,30
49,2,NA,18,520,9,8,9,9,2,4,7,2,2,2,2,5,6,4,5,30
54,2,4,12,323,6,4,6,4,3,5,6,4,5,4,3,5,3,2,4,60
58,1,4,17,321,NA,NA,10,8,2,5,6,1,3,2,1,6,NA,NA,5,60
28,2,NA,13,213,NA,8,3,10,3,5,5,3,2,3,2,7,1,1,5,180
49,1,4,14,323,4,8,9,9,3,4,5,4,1,1,3,3,1,2,5,180
37,1,4,14,313,NA,7,5,2,2,1,0,1,1,1,1,7,1,1,5,480
28,1,6,12,321,9,0,10,10,1,6,2,2,2,1,1,5,6,3,5,180
31,1,NA,14,423,NA,0,8,7,1,4,3,1,1,2,2,6,7,4,5,600
45,1,4,12,313,3,5,0,5,2,7,4,1,1,3,3,6,6,3,5,65
52,2,NA,12,323,6,8,7,8,3,5,8,4,3,3,2,NA,7,3,1,NA
74,2,5,8,213,NA,8,3,3,4,2,0,1,3,1,4,5,1,2,5,180
83,1,6,12,313,1,0,7,6,4,2,1,2,2,3,4,7,7,2,1,NA
68,2,4,8,213,1,6,4,4,3,2,3,3,5,3,5,4,2,1,1,NA
43,2,NA,16,610,NA,4,10,10,1,4,4,2,2,1,1,6,6,3,4,360
42,1,NA,12,323,8,1,8,7,2,4,7,2,2,3,3,7,7,3,5,120
27,2,6,11,321,10,0,7,9,1,6,5,2,2,4,2,7,7,4,5,180
49,1,4,10,321,7,7,7,7,2,6,5,2,1,3,1,5,4,4,5,180
43,2,NA,12,313,NA,0,3,8,2,4,8,2,3,3,3,7,7,3,4,60
76,2,5,12,323,NA,8,8,7,3,1,5,2,3,1,2,5,1,1,1,NA
89,2,5,8,213,1,8,8,8,5,1,0,1,2,1,1,7,1,1,1,NA
44,1,6,16,610,9,4,9,8,1,5,7,2,2,3,2,6,6,3,5,270
39,2,1,12,323,4,8,6,7,2,6,7,3,3,2,3,7,7,3,5,778
62,2,4,12,313,3,5,6,7,3,1,3,2,3,4,2,6,6,1,5,480
28,2,6,17,620,6,0,5,6,1,4,5,2,2,4,2,7,7,3,5,180
69,1,NA,14,313,5,3,6,9,2,5,3,2,2,1,2,3,3,4,5,180
55,2,4,15,313,7,0,10,8,1,5,2,4,3,2,2,6,7,3,5,120
18,1,6,10,213,NA,0,5,9,1,4,7,1,1,2,2,6,7,3,5,330
65,2,NA,12,323,5,7,3,4,3,4,4,3,4,2,4,3,3,3,4,90
73,1,NA,8,213,5,7,6,4,3,3,3,1,1,1,1,5,2,3,5,60
81,2,NA,9,213,4,5,10,10,4,7,5,1,3,2,4,7,6,2,1,NA
34,1,NA,12,323,7,6,10,8,3,4,8,2,3,2,2,3,1,3,5,240
47,2,4,16,610,NA,5,1,9,1,5,8,1,1,6,1,6,6,2,5,480
62,2,5,15,610,7,5,7,7,1,1,5,1,2,2,2,4,1,1,5,300
NA,2,NA,11,321,6,1,9,9,1,3,4,3,2,4,3,7,7,2,5,90
28,2,NA,12,313,7,9,3,10,1,4,9,2,1,2,1,5,4,2,5,120
53,2,6,12,321,NA,4,0,8,2,4,4,2,2,2,2,4,4,3,4,60
52,2,NA,2,520,NA,6,7,7,2,3,5,1,2,2,2,5,4,3,5,121
36,2,NA,15,313,NA,6,7,8,2,6,7,1,1,2,2,5,6,2,5,600
24,2,6,12,313,NA,5,9,9,1,4,3,1,1,2,1,5,5,3,5,210
76,1,5,13,323,2,5,5,5,3,2,4,2,2,3,2,5,4,2,3,NA
56,1,NA,12,423,8,2,7,7,2,2,4,3,3,4,4,5,6,1,4,90
54,1,4,12,323,3,0,2,4,4,4,7,2,3,3,4,7,7,3,3,NA
25,2,6,8,213,1,4,0,1,2,1,1,6,2,2,4,7,7,1,3,NA
NA,2,5,8,213,1,10,3,2,3,2,2,1,1,4,1,7,1,1,5,300
74,1,5,11,321,1,2,5,3,4,1,2,3,3,1,2,7,7,1,1,NA
61,2,NA,12,323,9,0,7,7,2,2,4,2,3,2,3,7,7,3,3,NA
63,1,6,11,321,6,1,5,3,2,2,4,3,1,5,2,7,7,2,2,NA
20,2,4,12,323,2,0,6,6,2,7,4,3,2,2,2,7,7,4,5,180
26,2,NA,12,323,10,5,8,10,1,4,9,3,3,2,2,6,6,3,4,300
79,2,5,12,321,1,10,6,5,5,6,2,1,4,1,5,4,1,3,1,NA
53,2,NA,11,321,7,1,6,7,2,3,7,3,2,4,3,7,2,3,5,150
37,2,NA,12,323,8,0,6,9,1,4,5,1,3,4,3,7,7,3,5,210
74,1,NA,12,321,7,9,7,7,4,2,5,4,3,1,3,3,2,1,4,90
47,1,NA,8,213,5,0,5,7,2,7,5,3,2,1,2,7,7,3,4,134
47,1,4,11,213,1,8,8,8,3,4,5,1,1,1,2,7,6,2,5,90
39,1,NA,10,323,6,5,9,9,2,3,5,4,6,2,2,6,6,2,5,80
21,1,6,10,321,NA,6,8,10,1,7,5,2,2,2,2,7,4,3,5,360
28,2,NA,14,323,6,5,6,5,2,3,4,3,2,4,2,NA,7,3,4,168
90,2,NA,8,323,4,7,8,7,3,1,7,2,3,2,2,6,5,3,2,NA
42,2,6,8,213,6,5,3,5,3,4,3,2,5,2,2,4,5,3,5,140
89,2,5,8,213,1,10,4,2,5,1,0,1,3,4,3,7,1,1,1,NA
27,2,1,17,620,7,10,10,6,2,4,7,1,2,4,2,1,1,3,4,120
22,2,6,15,313,NA,6,7,8,2,6,4,2,2,4,2,6,3,4,4,240
48,2,NA,13,313,6,0,0,7,2,3,4,3,1,2,2,6,6,NA,5,180
47,2,NA,12,323,10,5,8,6,3,2,8,3,3,3,3,7,7,2,5,60
66,2,5,11,321,NA,5,9,10,2,4,3,1,2,2,1,5,2,2,5,300
51,2,NA,10,323,6,1,8,7,3,3,5,1,1,2,1,7,7,2,5,90
34,1,6,12,321,8,8,7,9,1,3,6,3,3,2,3,2,2,3,5,120
53,1,6,11,321,1,0,4,5,4,1,8,3,4,4,5,7,7,1,1,NA
66,1,6,11,321,1,5,9,10,1,4,10,1,1,1,2,5,5,3,1,NA
72,1,5,12,321,2,6,2,2,4,2,5,3,4,3,4,3,NA,3,2,NA
59,1,NA,14,423,5,0,8,8,2,2,5,1,1,2,2,7,7,NA,4,60
32,1,6,11,321,2,5,10,8,3,3,5,1,2,6,2,7,6,1,5,68
48,1,NA,10,321,7,0,7,8,2,4,3,2,3,3,3,7,7,3,5,240
67,2,NA,11,321,5,6,2,9,2,1,5,3,3,4,3,6,6,2,5,30
NA,2,6,14,520,10,2,8,9,1,5,6,1,2,2,2,7,7,3,5,180
63,2,NA,16,610,6,5,8,5,2,6,7,5,5,4,3,3,3,4,3,NA
73,2,5,10,321,1,4,3,7,3,5,5,2,4,5,4,6,6,3,1,NA
22,2,6,15,423,NA,9,9,9,2,6,7,1,3,3,2,4,1,3,5,300
51,1,NA,12,313,NA,1,8,10,2,2,7,2,1,2,3,6,NA,3,5,90
33,1,NA,12,323,NA,0,8,9,2,4,4,1,2,2,2,6,7,3,4,300
37,2,6,12,321,9,3,8,10,1,3,2,1,1,4,2,6,7,3,5,360
68,1,NA,10,321,8,0,4,5,4,2,5,4,3,6,3,7,7,1,1,NA
42,1,6,20,720,4,7,7,7,3,5,6,1,3,4,3,6,1,3,5,150
52,2,4,12,313,4,4,10,10,2,2,2,1,1,1,1,6,6,2,5,300
31,2,NA,12,313,10,8,9,9,2,4,5,3,1,2,3,6,6,3,4,300
36,2,NA,12,323,NA,0,8,7,3,5,7,3,2,4,3,7,7,3,5,180
44,2,6,12,313,7,3,8,8,1,3,8,3,2,2,2,6,6,3,3,NA
41,2,NA,12,323,8,0,6,7,2,4,8,4,3,5,3,7,7,3,5,180
79,1,NA,8,213,4,7,9,9,3,2,3,4,3,2,2,5,1,1,1,NA
68,2,NA,12,313,8,8,8,9,1,5,2,1,1,1,1,2,2,3,4,30
37,1,NA,15,323,7,6,6,9,1,3,2,3,1,1,2,5,6,2,5,240
23,2,6,18,313,10,5,10,8,1,5,4,1,1,1,1,6,6,2,5,480
27,2,NA,12,313,7,0,6,6,2,5,6,3,4,2,4,7,7,2,5,90
19,1,6,12,313,3,0,8,10,1,7,10,1,1,5,1,7,7,5,5,360
45,1,NA,17,610,NA,0,5,5,2,2,5,4,2,4,2,7,7,3,5,180
47,1,NA,20,323,NA,2,7,9,3,3,6,2,2,4,3,7,7,3,5,360
81,1,NA,13,423,4,5,4,7,2,4,4,3,3,3,2,4,4,3,1,NA
51,2,NA,9,213,3,4,9,9,2,5,0,1,2,2,2,5,5,3,4,60
58,1,NA,12,321,8,2,6,6,2,2,2,1,2,6,3,7,7,2,5,240
68,2,5,8,213,4,5,8,6,3,3,6,1,3,2,3,7,7,2,1,NA
45,2,NA,12,323,6,1,5,8,2,7,0,2,3,2,3,7,7,3,5,150
77,2,5,23,720,10,8,8,8,3,1,0,1,1,3,1,6,2,1,3,NA
45,1,NA,11,321,9,5,10,9,2,2,0,1,1,1,1,6,1,3,5,90
53,2,NA,16,610,10,0,10,10,1,6,7,2,2,4,2,7,7,4,5,360
56,2,NA,12,323,NA,6,8,8,2,3,5,1,1,1,2,5,6,3,4,240
90,2,5,8,213,NA,8,7,7,2,6,8,1,2,1,2,4,1,3,1,NA
55,2,6,8,213,4,5,3,6,3,4,0,4,3,4,3,3,5,3,1,NA
38,2,NA,13,321,3,0,4,5,2,4,0,2,4,3,1,7,6,1,5,30
NA,2,6,11,321,2,8,6,7,2,2,0,3,1,4,4,3,1,2,1,NA
79,2,5,8,213,4,5,10,8,2,2,8,3,3,3,3,5,5,2,2,NA
59,2,NA,8,213,4,4,4,4,2,4,2,4,4,2,4,7,7,3,5,150
29,2,NA,12,323,10,6,10,8,1,3,10,2,2,1,1,5,2,3,5,180
53,2,NA,12,323,7,10,8,8,2,4,5,1,2,1,2,3,1,3,5,300
47,2,6,11,321,5,5,6,7,2,2,0,2,2,5,3,5,2,2,5,90
47,2,NA,12,323,10,8,7,8,2,4,7,2,3,1,1,7,7,3,5,120
27,2,NA,12,323,10,6,6,8,2,2,8,3,3,3,2,5,2,3,5,300
82,2,5,8,213,6,0,NA,3,4,1,0,3,2,4,3,6,7,2,1,NA
56,2,NA,16,610,9,3,10,10,2,4,0,2,2,1,1,7,7,3,5,480
72,1,NA,13,423,3,7,7,9,2,2,4,2,2,2,1,5,4,2,5,60
79,1,NA,8,213,5,6,6,7,2,1,7,3,4,4,3,3,1,3,1,NA
47,2,6,11,321,1,0,5,4,3,1,3,2,2,4,5,7,7,1,5,90
58,2,6,11,321,1,7,6,6,3,4,2,1,2,3,2,4,4,NA,1,NA
38,1,NA,8,213,2,5,7,8,1,4,4,2,2,2,2,5,1,4,5,120
25,2,6,13,313,4,0,8,9,2,3,6,1,2,3,1,6,7,2,5,120
76,2,5,11,321,NA,7,2,5,4,1,2,1,2,3,3,5,1,3,1,NA
59,1,6,8,213,NA,5,5,5,2,4,5,1,1,3,3,6,5,2,1,NA
39,2,NA,12,321,10,6,3,7,1,4,10,1,2,1,1,6,6,2,5,180
19,2,6,12,313,4,8,8,7,2,6,4,1,1,2,1,5,1,2,5,330
47,2,1,8,213,4,5,8,5,3,2,8,3,3,3,4,4,4,2,1,NA
35,2,NA,19,720,3,6,5,5,2,2,5,2,2,2,2,5,1,2,5,180
64,1,5,8,213,6,2,4,3,2,6,1,1,2,2,1,6,6,3,5,160
33,1,NA,12,313,6,0,6,8,2,5,7,4,3,4,3,7,7,3,5,120
73,2,5,8,213,4,5,8,8,3,4,4,1,5,2,2,5,1,2,3,NA
65,1,NA,11,321,NA,0,8,8,3,4,7,3,2,2,5,7,7,3,3,NA
25,1,4,11,321,1,0,7,10,2,6,0,1,1,6,1,7,2,3,5,180
79,2,5,11,321,4,8,7,8,2,1,9,4,4,1,1,3,3,1,1,NA
69,2,4,8,213,NA,7,3,3,4,2,3,4,2,2,3,6,4,1,1,NA
73,2,NA,8,213,NA,5,5,8,2,5,2,3,2,3,4,7,7,3,4,60
26,2,6,18,620,8,1,10,10,1,4,5,3,2,4,2,7,7,3,5,150
16,2,6,10,213,5,0,7,8,2,6,8,6,5,4,3,7,7,3,5,210
74,2,NA,12,323,3,6,6,7,2,2,3,4,3,3,4,5,4,2,1,NA
36,1,6,17,620,10,0,8,8,1,6,3,2,2,5,1,7,7,3,5,600
71,2,1,18,610,3,8,10,10,2,3,7,2,3,1,1,5,1,2,3,NA
70,2,NA,15,610,7,5,8,10,3,4,2,1,1,1,1,6,1,4,5,60
72,2,4,12,323,2,4,7,2,4,4,0,1,1,1,1,4,4,3,1,NA
22,2,NA,8,213,2,3,7,7,2,3,5,4,3,3,4,6,4,2,3,NA
81,1,NA,8,213,4,5,6,6,4,2,5,2,2,2,2,7,3,3,1,NA
19,2,6,12,313,NA,10,NA,6,1,4,5,3,1,1,3,5,5,3,5,240
73,1,NA,11,321,9,9,7,8,2,1,6,1,3,3,3,5,1,2,1,NA
73,1,5,11,321,3,10,4,9,4,5,3,4,3,5,2,3,5,4,1,NA
81,1,NA,17,720,NA,5,8,8,3,2,3,2,2,2,2,6,6,3,3,NA
34,2,NA,13,321,8,7,7,10,1,4,5,3,3,1,2,4,3,3,4,60
58,2,5,12,323,NA,7,5,5,3,2,3,1,3,2,3,4,1,3,5,150
42,2,6,11,321,4,7,8,5,3,2,0,1,2,2,2,5,2,2,5,30
53,2,4,8,213,1,5,10,10,3,2,5,1,1,1,1,7,6,1,5,138
21,1,6,14,313,6,0,10,8,1,2,0,1,1,1,2,7,7,1,5,240
49,2,NA,12,323,5,1,2,5,2,5,7,3,3,2,3,7,7,3,5,150
71,2,NA,12,323,6,4,6,7,3,2,7,1,1,1,1,5,5,2,4,30
90,2,5,8,213,NA,6,6,5,3,4,3,1,3,1,4,6,2,4,1,NA
38,2,6,NA,610,10,0,6,7,2,3,7,2,2,4,2,7,7,3,5,120
27,2,6,16,610,6,5,8,8,1,2,7,1,1,1,1,5,6,1,5,300
29,1,6,16,620,7,3,9,9,1,4,5,1,2,2,2,6,6,3,5,180
49,1,NA,11,321,10,7,6,7,4,2,8,3,3,3,3,3,2,3,5,300
43,2,NA,12,323,9,0,2,7,2,5,8,3,2,3,4,6,6,4,4,200
68,2,4,12,323,6,6,5,5,3,4,8,1,1,1,2,4,2,3,5,90
33,2,NA,12,313,9,9,3,8,1,5,9,4,3,2,3,3,3,3,5,300
NA,1,NA,12,313,6,9,6,7,1,2,9,4,4,4,4,1,7,3,4,60
28,2,6,12,313,10,4,8,10,1,6,7,2,1,5,2,6,6,3,5,390
69,1,6,8,213,1,6,6,6,3,2,5,3,5,3,4,4,2,1,1,NA
45,2,NA,19,720,7,0,7,7,2,4,5,1,2,3,2,6,7,3,5,300
24,2,NA,13,423,7,0,10,10,1,4,5,1,2,4,2,7,7,3,5,120
58,1,NA,13,321,5,0,1,9,3,6,2,1,1,4,2,5,6,2,1,NA
37,2,4,16,610,NA,2,9,9,1,5,0,2,2,3,1,6,6,2,5,300
74,2,4,11,321,NA,5,7,7,3,2,0,2,2,1,1,6,2,1,1,NA
60,2,4,8,213,1,6,7,6,3,2,2,4,4,3,4,6,3,1,1,NA
52,1,NA,16,610,10,0,10,10,1,4,8,1,1,3,2,6,7,3,5,600
55,1,NA,8,213,1,10,10,10,3,6,2,1,1,6,6,2,1,4,5,30
61,1,NA,14,323,NA,0,7,10,2,4,2,1,1,1,1,7,6,4,4,90
22,2,6,15,620,10,3,10,8,2,3,8,1,2,4,2,7,6,1,5,300
24,1,6,13,423,3,2,6,7,1,5,7,4,2,4,1,6,5,3,4,40
35,2,NA,12,313,9,1,2,8,2,3,1,2,2,4,4,7,7,3,5,300
49,2,NA,12,313,NA,2,4,2,2,2,1,4,3,1,2,NA,7,3,5,308
62,1,NA,14,321,8,7,7,6,3,4,7,3,4,4,4,6,5,3,3,NA
57,2,NA,20,720,10,5,10,8,2,4,0,2,2,1,1,6,7,3,5,480
69,1,NA,11,321,6,8,8,8,3,2,0,3,2,2,1,4,4,1,3,NA
57,2,NA,21,710,10,0,9,10,2,2,1,1,1,2,3,5,7,2,NA,NA
51,1,NA,13,323,6,3,6,7,2,4,6,2,2,3,2,6,6,4,4,70
45,1,NA,11,321,2,5,6,7,1,3,3,2,3,3,2,6,5,2,4,60
50,1,NA,12,321,NA,5,7,7,2,3,8,1,2,3,2,7,7,3,5,180
33,2,6,11,321,6,8,7,8,1,6,5,2,3,3,3,5,6,3,5,90
48,1,NA,13,323,5,0,8,8,2,3,2,1,1,2,1,7,7,3,5,240
69,1,5,8,213,5,8,8,8,3,6,5,1,2,1,3,6,6,3,1,NA
79,2,5,8,213,NA,8,8,8,3,4,2,1,1,1,1,4,1,3,1,NA
83,2,5,8,213,4,5,5,5,2,1,0,2,5,4,3,7,7,3,1,NA
38,1,6,17,313,6,8,7,8,2,6,7,2,2,5,2,7,7,3,5,300
54,2,NA,12,313,NA,NA,5,7,1,3,5,1,1,4,3,5,6,3,5,210
50,2,NA,16,610,6,4,9,9,1,3,6,2,2,3,4,6,6,3,4,210
27,1,6,8,213,1,9,0,3,4,1,1,3,4,2,4,3,1,1,1,NA
49,2,4,13,323,NA,2,9,10,1,4,10,1,3,3,1,NA,7,4,3,NA
41,2,NA,11,321,6,6,8,9,4,4,1,1,2,1,2,7,6,3,5,140
75,1,NA,8,213,NA,5,8,8,3,5,7,2,3,2,3,5,5,2,1,NA
34,1,6,11,321,5,0,7,8,1,5,3,1,1,2,1,7,7,3,5,60
57,2,NA,16,720,NA,10,9,9,2,3,7,2,2,2,3,3,1,2,5,60
69,2,5,11,321,1,5,2,0,5,2,1,4,5,1,3,3,1,1,1,NA
48,2,6,18,720,6,4,7,8,2,4,6,3,1,4,2,4,4,4,5,240
64,2,NA,11,321,5,1,8,7,3,2,4,2,3,4,4,7,7,1,1,NA
34,1,6,12,323,7,7,3,8,1,3,10,2,1,2,2,4,3,2,5,180
34,2,NA,11,321,6,6,0,8,2,4,3,1,2,1,2,4,5,3,5,120
53,1,NA,11,321,8,6,9,10,1,3,5,1,2,2,2,5,1,3,5,60
61,2,6,11,321,6,8,5,8,2,3,8,1,1,2,1,4,4,2,5,90
28,2,6,12,313,10,5,0,9,2,4,0,3,1,2,2,6,6,3,5,300
27,2,NA,12,323,NA,3,8,9,1,3,2,3,3,4,3,5,5,3,5,180
30,2,NA,11,321,4,4,7,7,1,3,7,2,2,3,3,7,7,2,5,120
84,2,5,9,213,NA,2,6,0,5,1,1,5,3,4,4,5,7,1,1,NA
51,2,6,14,323,2,6,7,8,3,2,5,2,2,2,2,5,6,2,3,NA
83,2,6,8,213,NA,10,10,3,5,1,0,1,1,3,3,3,1,3,1,NA
65,1,NA,15,321,NA,9,10,9,2,6,3,3,2,2,2,5,4,3,5,240
33,1,NA,12,313,NA,0,10,10,1,5,4,1,1,1,1,6,7,3,5,30
68,1,NA,16,610,NA,7,8,9,3,1,6,1,1,3,2,5,5,1,5,300
52,2,NA,12,313,5,1,6,3,1,4,6,5,3,4,5,6,7,3,5,180
39,2,NA,15,620,10,8,10,10,2,3,10,1,1,1,1,5,1,3,5,480
71,2,NA,12,323,2,5,6,7,3,2,2,2,3,3,2,5,4,2,2,NA
67,2,5,12,313,NA,6,1,1,5,1,1,1,2,1,2,5,2,1,1,NA
61,1,NA,13,323,5,6,7,7,2,3,6,3,2,3,3,4,4,4,4,110
53,1,NA,14,323,4,6,7,5,3,3,5,3,3,3,3,5,1,2,1,NA
76,1,NA,16,610,5,1,8,8,2,3,7,2,2,4,3,7,7,2,4,60
47,2,NA,17,610,NA,8,7,8,2,3,3,3,2,3,2,4,2,3,5,240
27,2,NA,12,313,9,9,9,8,2,3,9,2,3,3,3,3,3,2,5,120
48,2,6,8,213,2,8,7,8,3,3,6,2,2,2,2,3,1,3,4,0
50,2,4,16,520,9,7,6,7,2,2,4,2,2,2,2,6,1,2,5,90
79,2,5,8,213,1,10,2,1,5,1,0,1,4,1,4,5,1,1,1,NA
73,1,NA,10,321,NA,0,5,5,3,3,0,1,3,1,4,7,7,2,4,120
36,2,4,11,321,4,0,4,8,1,2,4,6,1,5,3,7,7,3,5,90
48,2,NA,18,610,NA,7,7,7,2,2,5,1,1,2,3,6,7,2,5,630
81,2,5,12,313,1,0,4,6,4,2,3,3,1,5,3,7,7,1,3,NA
58,2,NA,12,313,6,5,5,7,2,2,2,1,2,3,1,4,4,3,4,60
20,2,6,14,313,6,3,10,10,1,4,1,3,1,1,1,6,6,2,5,308
30,1,6,11,321,4,6,10,8,1,6,0,2,1,1,1,6,7,3,5,600
48,2,6,12,313,9,2,10,10,1,5,2,1,1,1,1,6,7,2,5,480
55,2,NA,11,321,7,10,6,8,3,2,5,1,6,2,1,6,1,2,1,NA
32,2,6,18,620,3,0,5,5,1,2,4,2,2,4,4,7,7,2,5,60
28,2,6,NA,313,5,6,6,6,2,1,7,4,4,2,3,1,1,2,4,120
71,2,NA,11,321,NA,7,8,9,3,2,0,2,3,2,2,6,1,3,1,NA
29,1,6,8,213,NA,4,6,8,2,4,6,1,1,2,2,6,6,3,3,NA
48,1,NA,12,313,NA,7,10,10,1,2,0,1,1,1,1,5,6,2,5,330
61,2,5,12,321,3,6,4,10,2,4,8,4,2,1,1,3,4,3,5,300
41,2,NA,12,323,10,6,7,8,3,4,8,2,3,2,2,5,6,3,5,120
33,1,6,11,323,7,6,9,8,2,4,8,4,1,2,2,5,6,3,5,150
33,1,NA,11,321,7,7,9,9,2,1,8,2,4,4,4,2,7,3,5,60
68,2,NA,10,321,NA,1,NA,6,3,3,0,3,3,2,3,7,7,3,1,NA
42,1,NA,16,610,4,9,8,8,2,3,2,2,3,2,1,4,2,2,5,180
NA,1,6,15,610,NA,0,5,5,3,4,5,1,1,4,3,7,7,3,5,600
65,1,6,11,321,3,0,7,5,4,1,0,2,2,2,2,7,7,1,1,NA
60,1,NA,12,323,10,0,7,7,3,4,7,3,5,4,2,7,7,3,4,120
32,1,6,NA,321,3,3,3,7,2,6,3,2,3,1,NA,5,5,3,5,NA
53,2,5,8,213,3,3,6,5,3,5,NA,2,3,3,2,6,6,3,1,NA
73,2,5,12,313,1,7,10,8,3,2,7,2,2,2,3,5,1,1,1,NA
38,2,NA,12,323,5,1,9,9,1,3,2,5,3,3,3,6,7,3,5,180
39,1,6,20,423,NA,5,10,10,1,4,4,2,1,2,1,7,7,3,5,150
57,2,1,8,213,6,0,4,6,3,6,0,5,4,4,3,7,7,4,5,180
53,1,4,12,313,6,0,3,7,2,4,2,1,2,2,2,6,7,3,5,300
37,2,NA,12,323,6,6,6,6,1,6,4,3,3,2,2,6,7,3,5,150
40,1,NA,23,313,5,8,6,8,1,3,5,1,2,2,3,4,2,2,5,30
25,2,6,8,213,4,4,9,6,2,5,2,3,1,2,1,6,6,3,2,NA
43,1,6,13,323,1,4,6,6,2,3,7,3,2,4,2,5,5,3,4,170
60,2,NA,11,321,5,8,7,6,2,2,2,1,1,1,2,3,1,3,2,NA
53,1,6,11,321,NA,5,7,8,1,4,5,1,1,2,3,7,7,2,5,30
18,1,6,11,321,7,4,4,6,2,4,4,4,4,4,3,6,6,3,5,180
74,1,NA,11,321,4,4,7,8,3,4,3,4,4,4,4,4,5,4,1,NA
83,1,NA,11,321,5,7,4,5,4,2,6,3,2,2,4,5,3,2,3,NA
67,2,5,12,313,1,2,8,8,2,2,7,2,2,1,1,6,6,2,5,300
19,2,6,11,321,NA,0,7,7,1,6,7,2,3,4,3,7,7,3,5,180
68,2,5,8,213,2,9,8,8,3,2,3,2,3,1,1,4,1,2,2,NA
61,1,6,8,213,5,0,10,10,3,3,5,1,2,2,2,7,7,2,1,NA
38,2,NA,11,321,6,0,5,6,1,4,7,1,3,3,2,7,7,3,5,120
63,2,NA,11,321,NA,5,4,5,2,2,0,3,2,5,2,5,6,2,1,NA
58,1,4,11,321,NA,5,4,6,2,2,4,3,3,3,3,5,5,2,3,NA
NA,2,6,12,323,NA,0,6,5,2,4,3,2,1,5,2,7,7,3,5,240
70,2,NA,11,321,2,4,5,2,3,3,1,3,3,3,3,5,5,3,2,NA
