"age","gender","marital_status","years_edu","educ_level","income_decile","religiosity","life_satisfaction","happiness","health_status","social_meetings","trust_people","value_safe","value_free","value_tradition","value_fun","attend_relig","pray_freq","social_activity","internet_use","internet_time"
24,1,6,17,313,7,8,7,8,2,6,6,2,2,3,2,6,2,2,5,300
52,2,6,19,720,3,5,9,9,2,6,7,1,1,2,2,6,4,4,5,40
64,1,6,14,313,2,1,8,7,2,4,7,3,1,3,2,6,7,3,5,90
25,2,6,12,322,2,6,9,9,3,5,8,1,1,2,2,5,5,3,5,270
67,2,5,15,610,5,4,8,8,2,4,7,1,1,1,2,6,2,3,5,120
31,1,6,13,423,1,2,5,6,1,6,3,1,1,4,2,5,2,3,5,60
62,1,6,12,322,8,10,10,10,1,6,8,4,3,2,2,4,4,3,5,60
37,2,6,17,610,7,6,8,6,2,6,3,3,1,4,3,5,4,3,5,180
50,1,4,16,423,2,3,4,5,3,4,4,3,2,3,3,6,6,2,5,60
29,1,6,22,423,3,2,6,6,1,2,8,2,2,5,3,7,6,1,5,600
19,2,6,12,322,2,5,7,6,2,6,5,2,2,2,2,6,6,3,5,180
59,2,4,12,322,1,10,8,7,2,6,7,1,1,3,2,5,1,4,5,240
59,1,6,12,322,9,1,9,9,2,3,5,2,1,4,1,7,6,2,5,120
43,2,6,17,620,2,7,7,7,3,6,7,1,3,3,4,1,2,3,5,90
72,2,6,13,720,6,10,8,7,3,6,6,1,2,3,5,4,1,2,5,30
28,2,6,12,322,3,0,9,8,1,4,7,3,2,4,3,7,7,2,5,120
20,1,6,14,313,1,0,10,9,1,6,7,2,3,3,4,7,7,3,5,240
84,2,5,12,322,3,3,8,9,2,2,3,1,1,2,6,6,1,1,5,60
74,2,5,11,322,3,6,8,7,3,4,6,1,1,2,3,6,4,3,5,30
44,2,6,22,520,7,3,5,5,2,4,5,2,2,3,4,2,1,2,5,300
52,2,4,11,322,6,5,9,9,2,5,7,1,3,1,3,6,4,3,5,180
55,1,4,11,322,3,0,5,5,2,4,6,2,3,3,3,7,7,2,5,210
16,1,6,9,212,8,1,7,6,2,7,5,2,2,4,3,7,7,2,5,300
40,1,6,13,423,4,5,8,8,1,6,6,2,2,2,3,5,4,3,5,360
74,2,6,20,620,6,0,9,8,3,5,7,4,2,6,4,7,7,3,5,180
28,2,6,12,322,4,5,9,9,1,3,6,1,2,2,5,5,6,2,5,60
48,2,4,17,422,8,5,9,8,2,5,8,1,1,3,5,5,3,2,5,60
47,1,5,18,720,9,4,10,10,2,6,3,2,1,4,3,5,6,3,5,120
58,1,6,12,322,9,1,9,7,3,6,7,2,3,1,3,6,6,3,5,120
63,2,6,9,212,2,2,7,8,3,2,7,1,2,4,4,6,6,2,5,180
24,2,6,14,423,7,0,8,8,1,4,5,2,1,6,1,5,7,2,5,720
70,1,4,13,322,6,2,9,8,2,5,5,2,2,3,3,7,7,2,5,180
26,1,6,12,322,3,0,9,10,2,6,8,2,2,2,3,7,7,3,5,240
80,2,4,11,322,2,0,10,10,1,5,0,1,1,4,4,7,7,3,5,90
66,1,6,15,710,1,5,5,5,5,4,8,2,2,2,4,7,3,1,5,210
68,1,4,12,322,3,0,9,9,1,5,9,1,2,2,5,7,7,3,4,30
42,1,6,12,322,4,0,8,7,2,6,7,2,2,2,3,6,6,3,5,120
27,1,6,14,620,8,0,9,8,2,5,5,2,1,3,1,7,7,3,5,240
32,1,6,16,610,4,2,8,8,2,6,7,2,1,4,2,6,6,4,5,240
41,2,6,11,322,6,5,8,8,2,5,7,2,1,3,2,5,3,3,5,240
44,2,6,12,313,2,8,8,9,2,4,5,2,1,3,3,4,1,3,4,60
27,1,6,17,610,3,7,9,9,1,4,8,3,2,4,3,5,7,2,5,60
68,2,5,12,322,2,3,8,8,3,6,8,2,2,3,2,5,4,2,5,45
66,1,1,12,423,4,3,7,7,2,6,3,2,2,4,2,6,6,5,5,120
26,1,6,12,322,1,3,7,7,1,7,6,1,1,3,2,6,7,4,5,120
28,2,6,13,423,7,3,7,8,1,6,6,2,2,2,2,6,5,3,5,180
57,2,4,11,322,7,7,9,9,2,2,4,1,1,2,3,6,2,2,4,30
66,2,6,23,720,5,5,8,8,3,6,7,3,1,2,4,6,4,4,5,120
66,2,4,12,322,3,6,9,9,2,4,3,2,1,3,2,6,6,3,5,120
40,1,6,12,313,2,7,7,7,2,4,6,2,3,3,4,5,5,2,4,60
45,1,4,12,322,4,4,10,9,2,6,8,2,1,3,3,5,5,3,5,240
59,1,6,12,322,3,3,7,7,1,6,4,3,2,2,2,7,4,3,5,30
18,2,6,12,313,1,5,7,8,2,7,1,2,1,2,2,7,3,4,5,450
43,1,4,12,322,4,4,7,6,2,4,4,2,3,3,2,6,6,2,5,30
47,2,4,12,322,3,2,8,8,2,4,7,1,1,4,4,5,6,3,4,60
32,1,6,13,423,6,3,7,7,1,4,3,4,1,5,3,7,7,2,5,360
58,1,6,10,212,4,3,8,8,2,6,8,2,2,4,5,6,6,2,4,45
32,1,6,13,313,9,0,9,9,2,6,6,2,2,4,1,7,7,3,5,360
36,2,6,18,313,1,0,8,8,2,5,4,1,1,4,2,7,7,1,5,480
40,2,4,22,720,4,7,3,3,1,6,3,1,1,2,3,6,1,3,5,60
22,1,6,12,322,7,5,9,8,1,6,7,2,2,2,2,5,5,3,5,600
47,1,6,11,322,3,5,6,6,3,5,5,2,3,2,3,7,7,2,5,120
75,1,4,12,322,2,0,8,8,2,6,7,3,3,2,4,7,7,3,5,120
46,2,6,11,322,2,4,7,8,3,6,7,2,1,3,2,5,6,4,5,180
65,2,6,18,800,10,7,8,8,1,4,6,1,1,2,3,3,1,3,5,60
37,1,6,12,313,4,3,9,9,1,6,9,1,1,2,4,6,7,3,5,300
23,1,6,9,212,2,8,7,6,1,6,8,3,2,1,3,4,2,2,5,240
59,2,4,15,322,1,5,8,8,3,6,8,3,1,2,1,4,3,4,5,120
62,2,4,12,322,9,2,8,8,2,4,6,1,1,1,3,5,6,4,5,90
50,2,6,19,710,7,1,8,8,3,6,7,2,3,3,2,7,7,3,5,240
46,1,4,15,520,7,8,8,9,2,6,8,1,2,2,1,5,1,4,5,45
31,2,6,13,423,7,3,9,9,1,6,9,1,3,3,3,7,7,3,5,180
46,2,4,16,620,3,1,6,7,2,5,6,1,1,2,5,7,7,3,5,120
62,2,6,9,322,2,0,7,8,3,6,5,1,1,3,5,7,7,2,5,90
40,1,6,9,322,10,2,5,5,3,5,0,2,2,1,2,6,6,2,5,270
37,1,6,12,322,6,0,6,6,4,6,0,2,1,2,2,5,7,2,5,300
36,1,6,20,322,7,2,8,8,1,5,5,1,1,3,2,7,7,3,5,120
73,1,4,11,322,6,8,9,8,2,4,7,1,3,1,3,5,2,2,5,120
63,2,6,13,423,4,4,9,8,1,6,7,1,1,1,3,5,4,4,5,120
54,2,4,9,322,3,6,8,8,2,6,7,1,3,1,3,5,2,3,5,240
39,2,6,14,423,9,0,8,8,2,4,5,1,1,5,1,7,7,4,5,600
43,2,4,12,213,3,5,7,7,3,6,2,1,3,3,4,4,6,3,5,60
43,2,6,20,710,2,0,5,8,1,6,6,1,1,2,3,7,7,2,5,480
70,1,4,9,212,2,0,10,10,4,6,9,3,1,1,1,7,7,2,5,180
75,2,4,11,322,3,10,9,10,4,6,7,1,3,3,4,4,2,3,5,120
45,1,6,12,322,4,3,9,9,1,6,2,1,2,4,2,7,7,4,5,40
41,2,4,9,322,1,5,7,7,2,6,1,1,2,4,1,6,1,3,5,120
46,1,4,13,322,4,0,7,7,3,6,7,2,2,3,2,5,4,3,5,90
72,1,4,20,720,2,0,6,8,3,4,7,1,1,3,2,7,7,2,5,30
25,1,6,12,322,2,10,7,7,1,6,7,2,3,1,2,3,1,4,5,240
79,2,4,13,313,1,10,8,8,2,6,6,1,1,4,3,7,2,4,4,60
34,1,6,12,322,6,5,8,8,1,6,7,4,1,4,1,5,3,5,5,140
83,2,5,14,422,5,1,8,8,3,6,8,2,3,3,3,6,7,3,5,90
30,1,6,17,710,3,0,8,8,1,5,5,1,1,5,6,7,7,3,5,720
53,2,6,19,720,5,8,8,8,2,5,8,2,3,2,2,4,1,3,5,120
44,2,6,14,322,6,2,9,9,3,6,9,2,1,2,5,7,1,2,5,540
66,1,4,12,322,3,3,7,7,3,6,5,2,2,2,2,7,5,4,4,120
62,1,4,12,322,7,0,9,8,2,6,8,2,1,3,3,7,7,3,5,180
42,2,6,16,720,4,0,4,5,2,4,8,3,1,2,6,7,7,1,5,180
43,2,4,12,322,7,5,8,8,2,6,5,1,1,2,1,7,6,3,5,105
30,2,6,17,620,4,6,9,9,1,4,7,2,2,3,3,7,6,3,5,180
15,2,6,9,213,8,1,9,10,1,6,5,1,1,6,1,6,5,4,5,180
57,2,6,15,313,2,0,5,6,5,6,8,2,1,2,4,6,3,2,5,60
59,2,4,9,212,7,4,9,7,3,3,4,1,2,4,4,6,4,3,5,210
21,2,6,13,322,3,1,10,9,1,6,10,2,2,4,2,7,7,3,5,600
57,2,4,16,710,1,0,8,8,3,6,4,2,2,4,2,7,7,4,5,240
83,1,4,13,423,5,10,9,9,2,4,5,1,1,6,3,3,1,2,5,240
82,2,4,14,422,3,7,10,9,2,6,5,1,1,1,2,4,4,4,5,30
65,2,4,13,322,3,0,8,8,3,6,2,1,1,5,6,7,6,3,5,150
35,2,1,18,610,7,8,8,9,2,5,7,2,4,2,2,6,5,3,5,60
79,2,4,11,322,1,2,4,5,2,4,3,1,1,3,3,6,6,3,4,15
80,2,4,19,800,6,10,9,8,2,5,2,1,1,1,6,1,1,3,5,120
55,2,4,12,423,8,4,8,8,2,4,8,1,1,1,2,6,1,3,5,210
61,1,4,13,322,10,10,2,3,4,3,5,1,1,2,2,7,2,1,5,60
56,2,4,12,322,2,8,8,8,2,6,8,2,3,3,4,7,4,3,5,60
78,1,6,14,322,3,2,4,3,3,4,5,1,2,2,3,6,6,2,5,60
57,2,6,20,610,6,0,7,7,2,4,7,2,2,6,5,7,7,2,5,720
28,2,4,20,620,3,3,9,9,1,6,1,2,1,3,3,6,1,4,5,90
42,2,4,12,610,2,5,7,6,2,4,2,1,2,3,2,5,6,4,5,300
58,1,4,12,322,10,4,7,8,2,4,7,1,2,3,4,7,6,3,5,0
24,1,6,16,423,7,2,10,10,1,5,10,4,1,6,1,7,7,2,5,270
42,1,6,19,720,5,0,7,8,1,6,8,1,2,2,2,7,7,3,5,120
54,2,6,11,322,10,4,7,7,3,4,5,1,1,2,4,6,2,3,5,120
59,2,4,13,322,8,1,7,7,3,6,7,2,2,3,3,7,7,3,5,180
15,2,6,9,213,5,0,9,10,1,6,9,1,1,6,1,5,5,3,5,150
83,2,4,15,322,4,6,10,10,3,3,4,1,1,3,6,7,4,1,4,60
45,2,4,12,322,5,1,8,8,1,4,5,2,2,3,3,7,7,2,5,90
30,1,6,15,423,6,5,10,10,3,7,6,1,1,5,1,7,7,1,5,480
61,2,6,12,322,3,0,10,10,1,7,9,5,2,5,3,7,7,2,4,30
58,2,4,14,322,4,6,8,8,2,6,7,1,1,3,3,6,6,4,5,60
75,2,4,12,322,3,2,5,8,1,4,6,2,1,2,4,5,2,3,5,150
27,1,6,9,212,3,0,6,6,2,7,0,6,1,6,1,7,7,5,5,540
61,1,6,16,610,6,2,8,8,5,2,8,2,2,4,4,7,7,1,5,0
85,2,5,15,720,8,8,8,8,2,4,6,1,1,3,3,3,1,4,5,30
48,1,6,14,322,2,8,5,6,4,6,3,1,1,3,3,4,1,4,5,120
37,1,6,13,423,4,1,8,8,2,5,7,2,1,4,3,6,7,3,5,300
45,2,4,18,720,6,6,7,8,2,5,3,2,1,3,4,2,5,2,5,165
48,1,4,18,710,6,0,6,7,1,3,5,2,1,2,6,7,7,1,5,240
47,1,6,19,710,10,0,8,9,2,6,7,4,1,6,3,7,7,3,5,240
56,1,6,16,313,5,0,0,2,4,7,0,1,1,2,4,7,7,1,5,60
73,1,4,11,322,4,10,10,10,1,6,7,1,1,2,1,3,1,5,5,30
40,1,6,16,322,2,2,7,7,1,6,8,1,2,3,2,7,7,4,5,240
43,1,1,12,322,5,3,8,8,2,5,4,2,2,3,3,6,6,2,5,30
43,1,6,12,322,5,2,9,9,2,6,8,2,2,3,5,5,6,4,5,90
47,1,6,12,322,4,1,8,7,2,4,4,1,1,2,2,7,7,2,5,120
59,2,4,14,322,3,5,8,8,3,6,5,2,1,3,3,6,6,3,4,10
69,2,5,12,322,3,5,9,10,2,7,10,1,1,1,1,5,2,4,5,180
54,1,6,16,423,10,0,9,9,1,4,2,1,1,2,2,7,7,3,5,90
53,1,4,10,322,3,8,5,3,2,4,2,2,2,1,3,5,2,3,5,240
24,1,6,9,212,2,7,8,8,2,5,9,2,2,4,3,5,4,3,5,240
65,2,4,12,322,2,2,9,9,1,5,8,1,1,2,6,6,6,3,5,60
23,1,6,12,322,4,8,4,5,3,4,2,3,1,2,1,4,3,1,5,450
55,1,4,12,322,3,0,10,9,1,6,7,1,1,4,6,7,7,3,5,120
30,1,6,19,610,1,2,8,7,2,4,7,2,2,4,3,6,7,3,5,240
24,1,6,9,322,2,10,9,9,2,7,4,3,1,1,2,2,1,4,5,300
24,2,6,18,610,3,1,6,8,1,5,6,2,1,3,3,7,7,2,5,330
36,1,6,12,322,5,3,8,8,2,5,9,1,2,2,3,5,5,3,5,60
59,2,5,16,313,8,5,8,8,2,6,8,1,1,1,1,7,6,3,5,120
70,2,5,9,212,2,6,8,8,3,4,8,2,3,3,6,5,3,3,5,60
68,2,5,12,322,3,5,10,10,2,7,10,3,1,1,4,5,2,3,5,120
73,2,4,13,423,2,9,10,9,2,5,8,1,2,3,2,3,3,3,4,45
27,1,6,12,322,2,0,7,7,1,6,5,3,2,4,2,7,7,3,5,180
59,2,4,12,322,4,4,8,9,3,4,5,1,1,1,5,6,6,2,5,60
52,2,6,14,423,4,0,9,9,1,2,7,1,1,2,2,6,7,1,5,660
59,2,4,14,322,5,2,9,9,1,4,1,2,1,2,2,7,7,3,5,60
29,1,6,10,212,3,0,6,5,1,6,6,5,1,6,2,7,7,5,5,540
68,2,4,8,212,2,5,8,7,3,6,6,1,1,3,3,6,6,3,5,60
64,1,4,25,720,2,1,7,6,2,7,3,3,1,4,1,7,7,3,5,120
16,1,6,9,213,3,0,8,9,1,6,9,1,1,6,2,5,6,4,5,180
61,1,4,14,322,2,0,7,6,3,6,8,3,1,6,2,7,7,4,5,180
73,1,4,11,322,4,0,5,5,4,6,5,1,1,3,3,7,7,2,5,60
42,1,6,13,423,3,1,7,7,1,5,4,1,1,4,2,6,2,2,5,60
57,1,6,11,322,3,2,9,9,1,6,7,2,1,4,2,6,6,3,4,300
55,2,4,11,322,9,7,8,9,2,6,7,1,2,2,3,5,1,3,5,90
27,1,6,13,313,1,5,8,9,2,5,6,2,1,3,2,3,3,3,5,180
27,2,6,12,322,6,2,9,9,1,6,8,3,2,3,2,7,7,3,5,240
69,2,4,17,720,4,5,8,6,2,5,3,3,1,4,2,5,6,3,5,120
40,1,6,15,423,5,1,6,8,1,4,5,3,1,5,1,7,7,4,5,540
43,2,4,12,422,4,6,7,7,1,4,6,3,2,3,3,5,2,3,5,60
67,1,4,13,322,3,0,7,4,4,6,4,2,1,6,1,7,7,5,5,120
68,2,5,9,212,1,10,8,8,3,4,5,1,2,1,2,3,1,2,5,30
74,2,5,10,322,3,0,9,9,3,4,6,2,2,3,2,7,7,4,5,135
72,2,4,16,610,4,7,10,9,2,4,9,1,1,3,3,5,1,2,5,60
41,2,4,16,610,2,8,3,2,1,6,3,1,1,3,4,5,1,3,5,60
83,2,5,12,322,3,4,9,8,2,4,8,1,1,1,2,5,1,4,4,90
42,2,6,20,620,1,7,9,9,3,4,4,5,6,4,2,5,4,1,5,120
30,1,6,9,322,6,0,7,6,2,4,5,2,2,4,2,7,7,3,5,180
26,2,6,19,720,2,1,8,8,1,5,6,1,1,6,1,6,7,2,5,120
63,1,6,16,720,3,3,7,8,2,5,10,2,1,6,4,7,6,3,5,180
49,2,4,11,322,7,7,8,7,1,5,7,1,3,2,3,5,2,3,5,180
35,2,6,12,322,4,0,6,8,3,5,5,1,2,4,2,7,7,2,5,300
82,2,5,15,322,6,0,7,7,3,4,6,2,1,1,3,5,7,3,5,45
55,2,4,15,610,4,0,10,10,1,3,9,2,1,2,2,7,7,1,5,120
74,1,5,11,322,4,0,6,10,1,6,5,5,1,6,5,7,7,5,5,25
33,2,6,23,720,9,5,9,9,3,6,4,1,1,1,2,6,2,4,5,540
44,2,4,12,322,2,5,6,5,2,5,5,2,2,5,5,7,7,2,5,60
19,1,6,9,322,2,2,8,7,1,6,6,1,1,4,2,6,6,4,5,300
55,1,6,12,322,4,0,8,8,2,6,6,2,1,4,3,7,7,3,5,120
75,2,5,12,322,3,6,7,7,3,4,6,1,1,1,3,4,1,2,4,60
38,1,6,13,423,8,3,7,8,1,6,7,4,1,5,2,7,7,1,5,300
80,1,4,15,423,6,8,10,10,1,6,9,1,1,1,1,7,1,4,5,120
55,2,4,14,423,10,7,9,9,2,6,6,1,1,3,3,5,2,3,5,540
37,1,6,13,423,3,3,7,7,2,6,6,2,1,4,1,6,6,3,5,180
22,2,6,9,212,1,1,7,7,1,7,8,3,1,5,1,7,7,4,5,360
56,1,4,13,322,7,7,9,8,2,6,9,2,5,3,6,5,1,5,5,60
67,2,5,11,322,2,6,10,5,3,6,3,1,1,1,1,6,1,2,5,90
64,2,4,20,800,2,8,7,6,3,6,4,2,1,2,3,4,1,2,5,60
19,1,6,12,313,7,0,8,9,1,6,8,1,2,3,4,7,7,5,5,195
22,2,6,12,322,7,0,8,9,1,6,8,3,2,5,2,7,7,3,5,360
22,2,6,13,423,10,2,10,10,1,6,6,1,2,1,1,6,3,3,5,120
45,2,4,14,422,3,0,8,9,2,4,6,2,2,2,2,7,7,2,5,60
81,1,4,14,423,2,3,8,8,3,4,7,3,1,4,2,7,7,2,5,180
36,2,6,9,212,2,2,7,7,2,6,4,1,1,3,1,5,7,4,5,240
27,1,6,13,423,3,1,8,6,1,6,3,2,2,2,2,7,7,3,5,240
34,2,6,13,322,4,6,8,7,2,7,5,1,1,3,4,5,4,2,5,40
27,1,6,12,322,4,4,9,9,2,5,10,1,5,4,1,7,7,3,5,240
36,2,6,14,313,4,1,7,8,1,4,7,2,1,3,2,7,6,3,5,120
58,2,4,17,322,5,8,8,3,2,6,3,1,2,2,3,7,6,2,5,20
58,2,4,14,422,2,9,8,9,3,7,3,3,2,5,4,3,1,3,5,60
60,2,4,9,212,2,5,9,10,2,6,6,1,1,1,1,5,5,4,5,30
58,2,6,17,710,3,0,5,7,1,3,6,1,1,1,5,7,7,1,5,90
46,1,6,14,313,4,7,8,8,1,4,5,1,1,1,1,7,7,3,5,420
42,1,4,12,322,3,0,7,7,1,4,5,2,3,2,3,7,7,2,5,240
44,1,6,8,212,2,2,5,5,2,5,5,2,1,4,2,6,6,3,5,180
32,2,6,14,423,3,2,9,9,1,6,7,2,1,3,2,7,7,3,5,300
66,1,6,12,313,2,0,8,8,2,4,7,2,3,3,3,7,7,3,5,120
59,2,4,13,423,9,3,8,7,2,6,10,1,1,4,2,6,4,3,5,90
41,1,1,12,423,3,8,8,8,2,4,3,1,3,1,3,4,2,1,4,60
40,1,6,18,720,3,2,8,6,2,5,3,1,1,4,2,6,2,2,5,75
52,2,4,12,322,3,6,7,9,2,5,3,1,1,2,4,7,6,2,5,60
23,2,6,12,423,5,7,7,7,2,5,6,2,1,3,2,6,5,3,5,300
38,1,6,9,322,6,3,7,7,2,6,6,2,1,4,2,6,6,3,5,300
49,2,6,13,322,3,7,8,8,1,7,7,2,1,3,2,5,4,4,5,120
72,2,4,16,610,2,0,8,8,3,6,7,1,1,1,2,7,7,4,5,180
47,1,6,19,620,3,2,9,9,2,4,2,2,2,4,2,5,2,2,5,150
30,2,6,12,322,3,3,9,9,1,6,7,2,2,4,2,7,7,3,5,180
37,1,6,13,423,4,5,8,8,2,5,7,2,1,4,2,5,5,3,5,180
30,2,6,12,322,6,2,9,8,1,4,4,1,1,4,2,6,6,3,5,45
73,1,4,12,322,3,3,8,9,1,5,6,2,1,3,1,5,5,2,5,60
22,2,6,16,423,1,0,9,9,1,7,8,1,1,5,2,6,7,5,5,240
35,2,6,12,322,1,4,6,7,3,4,5,3,3,2,2,7,7,3,5,300
66,2,4,12,322,4,7,9,9,2,4,6,1,1,3,4,7,7,1,5,120
87,2,5,14,322,4,9,10,10,3,6,7,2,1,2,1,3,1,5,5,120
48,2,6,18,800,10,0,8,8,1,6,6,2,1,3,1,7,7,2,5,210
41,2,6,12,212,8,1,2,2,4,5,4,1,1,5,3,7,7,2,5,480
30,2,6,12,322,6,8,10,10,1,5,8,1,2,2,4,5,5,2,5,360
70,1,4,18,610,5,7,10,10,1,4,9,1,2,2,4,5,5,3,4,60
32,2,1,12,322,4,3,7,7,2,4,6,2,2,2,2,6,6,3,5,180
65,2,4,17,620,2,6,7,8,3,5,8,1,4,3,4,5,4,2,5,60
42,2,6,12,212,1,1,8,6,2,4,3,3,1,2,2,7,4,2,5,60
58,2,4,10,213,3,9,6,6,1,6,5,2,3,3,1,6,6,5,5,90
56,1,4,20,720,4,0,5,6,2,3,0,1,1,1,1,7,6,3,5,240
70,2,5,12,322,3,5,7,7,3,4,8,1,1,1,2,5,1,3,5,150
68,2,5,12,322,3,7,7,8,3,5,6,1,1,3,5,5,3,2,5,90
64,1,6,12,313,6,0,9,8,2,5,7,2,1,4,2,7,7,3,5,60
65,2,6,10,322,2,1,9,4,2,5,5,3,2,3,3,7,7,4,5,60
35,2,6,23,620,8,1,3,5,3,4,5,2,2,3,3,6,6,2,5,240
34,2,6,13,322,1,0,5,5,3,6,4,2,2,2,1,6,6,3,5,120
68,1,4,9,212,5,3,8,2,2,6,2,1,1,6,4,7,6,2,5,90
49,1,4,12,322,4,2,9,8,2,5,7,2,1,2,4,5,5,3,5,60
60,2,6,18,720,1,1,6,9,1,6,5,1,1,3,4,7,7,4,5,120
23,1,6,15,313,2,6,9,9,1,7,6,4,1,1,2,5,5,4,5,420
39,2,6,18,322,2,5,6,6,3,6,6,1,1,5,3,7,1,2,5,210
28,1,6,9,322,3,2,7,7,2,6,6,2,1,4,2,6,6,3,5,240
24,2,6,9,212,1,3,7,7,1,6,3,1,2,3,2,7,7,3,5,180
62,1,6,12,322,7,7,8,8,3,4,6,3,3,3,3,5,2,3,5,120
21,1,6,13,423,3,4,10,9,1,7,9,1,1,1,1,5,6,5,5,240
52,2,1,12,322,7,6,8,9,1,5,8,1,2,2,3,7,4,3,5,60
51,1,6,12,322,5,5,7,7,2,5,8,3,1,3,2,7,7,3,5,120
19,1,6,10,212,3,1,7,8,2,6,7,2,2,3,2,6,5,3,5,180
53,2,4,12,322,2,5,9,9,1,5,8,1,2,4,1,5,4,3,5,60
39,1,6,18,800,4,3,8,8,1,4,3,1,2,4,2,5,3,3,5,180
53,1,6,12,322,3,8,7,7,2,2,2,2,2,2,5,6,1,1,5,360
75,2,4,11,322,3,10,9,9,2,6,6,2,1,2,2,5,2,5,5,120
21,1,6,15,313,2,4,8,8,1,5,8,3,2,3,2,5,7,2,5,600
74,1,1,17,720,2,0,3,5,1,2,6,2,2,4,4,7,7,2,5,120
69,2,5,11,322,3,8,8,8,2,5,7,1,3,1,3,5,2,3,5,60
47,2,4,13,423,6,0,9,9,2,5,7,2,1,4,4,7,7,3,5,540
23,2,6,16,423,1,0,7,6,2,6,7,1,1,4,3,7,7,3,5,390
32,2,1,15,610,8,5,9,9,1,4,8,1,1,4,2,7,7,3,5,180
26,1,6,9,322,2,9,8,7,1,6,7,3,2,1,2,3,1,3,5,210
63,2,4,14,610,3,6,9,9,2,4,8,4,2,3,3,7,1,4,5,45
18,2,6,11,212,1,3,6,6,1,7,5,2,1,4,1,6,6,3,5,300
44,1,6,18,720,7,0,9,9,1,2,5,3,1,4,5,7,7,1,5,480
46,2,6,16,610,3,0,9,9,1,5,8,1,1,2,6,7,7,3,5,360
37,1,6,12,620,4,0,8,7,2,6,7,3,1,5,3,7,7,3,5,480
28,2,6,17,610,3,5,8,9,1,6,4,2,1,3,3,6,6,4,5,240
75,2,5,11,322,4,7,8,8,4,6,4,2,1,2,3,5,1,4,5,30
37,2,6,18,710,4,5,8,8,2,4,9,1,1,2,4,5,2,3,5,420
80,2,4,11,322,3,5,6,7,3,6,0,1,2,3,1,6,7,5,5,150
29,2,6,12,322,8,0,9,8,2,6,8,1,2,2,2,7,7,3,5,120
55,2,4,14,322,4,8,8,8,1,6,7,2,2,4,3,7,6,3,5,120
56,1,6,11,422,6,7,9,8,2,6,4,1,1,1,1,6,6,2,5,120
30,2,6,12,800,4,2,8,9,1,6,8,2,1,4,2,6,5,3,5,240
60,1,4,12,322,4,3,8,7,1,6,7,3,2,2,2,6,6,4,4,25
35,1,1,17,422,8,9,8,2,1,6,7,1,5,2,3,4,1,5,5,120
54,2,2,12,322,6,0,7,7,3,4,3,2,1,5,4,7,7,2,5,60
74,1,4,13,322,4,6,9,9,2,6,8,6,2,4,5,5,1,2,5,60
51,2,4,11,322,8,5,9,8,2,4,8,1,1,1,1,6,1,3,5,210
47,1,6,17,322,6,6,8,5,1,4,5,1,1,3,1,7,1,4,5,240
74,2,4,12,322,3,4,9,8,2,5,7,1,1,1,2,6,6,4,5,30
31,2,6,13,322,4,1,7,7,1,7,3,2,1,4,1,6,6,3,5,60
47,2,4,12,313,2,4,7,7,3,5,7,1,3,3,4,6,6,1,4,60
77,2,5,12,322,3,2,7,7,4,6,8,1,1,1,3,7,1,3,4,90
41,2,6,13,322,9,7,10,9,1,7,9,1,1,3,2,5,4,3,5,180
58,1,6,11,322,6,3,6,6,3,3,2,5,2,4,3,7,7,2,5,720
59,2,4,12,322,7,4,6,6,3,4,3,2,2,3,3,6,6,3,5,360
76,1,1,11,322,7,7,8,7,1,6,9,1,1,1,2,4,3,3,5,15
54,2,4,15,610,5,10,10,10,1,6,8,1,1,2,3,3,1,3,5,300
63,2,5,19,720,4,0,10,10,2,7,5,2,1,4,5,7,7,3,5,300
32,1,6,12,322,5,2,9,9,1,6,8,2,2,4,2,7,7,3,5,150
65,2,4,14,422,3,1,9,9,2,4,6,1,1,4,1,5,5,2,5,90
72,1,5,12,322,2,6,6,5,3,6,3,1,2,1,4,3,1,4,5,120
27,2,6,12,213,8,1,9,8,1,6,4,3,1,4,1,7,6,4,5,60
55,2,4,14,422,5,7,9,10,1,6,3,1,1,2,1,7,2,3,5,60
48,2,6,10,313,1,5,9,10,2,3,10,1,1,2,2,6,1,2,5,60
72,2,1,12,322,4,3,8,8,4,6,6,1,1,1,2,7,2,4,5,120
49,1,4,18,422,8,8,9,6,1,6,8,2,1,2,2,6,1,3,5,60
51,1,4,12,322,3,0,8,7,2,4,5,2,3,2,3,7,7,3,5,180
35,2,6,19,620,2,2,6,6,1,6,6,1,2,3,4,6,7,3,5,360
40,1,6,12,313,3,5,9,9,1,6,9,2,1,3,2,5,5,3,5,240
23,1,6,10,212,5,5,8,8,1,6,3,2,1,3,2,7,7,4,5,180
21,2,6,12,313,1,0,9,9,2,7,8,3,2,6,2,7,7,4,5,360
66,2,5,12,322,6,5,9,8,2,5,7,1,2,1,2,5,4,3,5,30
64,2,6,12,322,3,9,7,7,2,3,5,1,2,1,3,3,2,3,5,30
39,2,6,12,322,3,5,8,9,2,6,9,1,2,4,3,5,5,3,5,150
60,2,4,19,710,8,6,7,7,3,4,5,1,2,3,4,6,1,2,5,210
30,1,6,13,423,6,0,8,7,2,4,3,5,2,5,2,7,7,3,5,750
58,2,4,12,423,3,7,8,8,4,6,7,1,1,2,3,6,2,4,5,180
31,2,6,19,720,3,3,8,8,2,5,4,1,1,3,2,6,6,3,5,240
